molecule_chembl_id,canonical_smiles,bao_format,assay_type,activity_comment,pchembl_value,potential_duplicate
CHEMBL5436879,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCN(S(C)(=O)=O)CC2)co1,BAO_0000219,B,,7.44,0
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,BAO_0000219,B,,7.22,0
CHEMBL5418666,CN(C)S(=O)(=O)NC(=O)c1coc(Nc2c3c(cc4c2CCC4)CCC3)n1,BAO_0000221,B,,5.11,0
CHEMBL5399281,Cc1ccc2c(c1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1)CCC2,BAO_0000221,B,,4.75,0
CHEMBL5402176,Cc1ccc(C)c(Nc2nc(C(=O)NS(=O)(=O)N(C)C)co2)c1,BAO_0000221,B,,4.96,0
CHEMBL5397648,CC(C)c1ccc2c(c1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1)CCC2,BAO_0000221,B,,5.24,0
CHEMBL5408615,Cc1ccc(C(C)C)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,BAO_0000221,B,,5.17,0
CHEMBL5424732,Cc1ccc(C(C)(C)C)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,BAO_0000221,B,,5.11,0
CHEMBL5440833,Cc1ccc(C2CCC2)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,BAO_0000221,B,,,0
CHEMBL5422590,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,BAO_0000221,B,,5.75,0
CHEMBL5405293,Cc1ccc(C(F)(F)F)nc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,BAO_0000221,B,,5.33,0
CHEMBL5409874,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C(C)C)co1,BAO_0000221,B,,,0
CHEMBL5431129,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCCC2)co1,BAO_0000221,B,,4.55,0
CHEMBL5440660,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCOCC2)co1,BAO_0000221,B,,5.1,0
CHEMBL5414296,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCOCC2)co1,BAO_0000221,B,,6.24,0
CHEMBL5419479,CC(=O)N1CCCN(S(=O)(=O)NC(=O)c2coc(Nc3cc(C(F)(F)F)ccc3C)n2)CC1,BAO_0000221,B,,5.92,0
CHEMBL5436879,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCN(S(C)(=O)=O)CC2)co1,BAO_0000221,B,,6.16,0
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,BAO_0000221,B,,5.89,0
CHEMBL5422139,CCN1CCC[C@@H](Nc2nc3nc(-c4c(C)cc(Cl)cc4O)ccc3o2)C1,BAO_0000219,B,,9.4,0
CHEMBL5408740,Cc1cc(Cl)cc(O)c1-c1ccc2oc(N3CC[C@H]4CCN(C)C[C@H]43)nc2n1,BAO_0000219,B,,9.3,0
CHEMBL5395560,CCN1CCC[C@H](Nc2nc3nc(-c4c(C)cc(Cl)c(F)c4O)ccc3o2)C1.O=C(O)C(F)(F)F,BAO_0000219,B,,9.22,0
CHEMBL5395866,Cc1cc(Cl)cc(O)c1-c1ccc2oc(N[C@H]3CCCN4CCC[C@H]34)nc2n1,BAO_0000219,B,,9.22,0
CHEMBL5401306,COC(=O)CCN1CCC[C@H](Nc2nc3nc(-c4c(C)cc(Cl)cc4O)ccc3o2)C1,BAO_0000219,B,,9.22,0
CHEMBL5425624,CCN1CCC[C@H](Nc2nc3nc(-c4c(C)cc(Cl)cc4O)ccc3o2)C1.O=C(O)C(F)(F)F,BAO_0000219,B,,9.3,0
CHEMBL5424780,CCN1CCC[C@@H](Nc2cc(C)c(-c3ccc(C#N)cc3O)nn2)C1.O=CO,BAO_0000219,B,,8.51,0
CHEMBL5427670,CCN1CCC[C@@H](Nc2ccc(-c3c(C)cc(C#N)cc3O)nn2)C1,BAO_0000219,B,,8.96,0
CHEMBL5416002,Cc1cc(C#N)cc(O)c1-c1ccc(N2CC[C@H]3CCN(C)C[C@H]32)nn1,BAO_0000219,B,,8.92,0
CHEMBL5397239,Cc1cc(N2CCC3CCN(C)CC32)nnc1-c1ccc(C#N)cc1O,BAO_0000219,B,,8.74,0
CHEMBL5400478,Cc1cc(N2CC[C@H]3CCN(C)C[C@H]32)nnc1-c1ccc(C#N)cc1O,BAO_0000219,B,,8.74,0
CHEMBL5421788,CCc1cc(N[C@@H]2CCCN(CC)C2)nnc1-c1ccc(C#N)cc1O,BAO_0000219,B,,8.25,0
CHEMBL5424780,CCN1CCC[C@@H](Nc2cc(C)c(-c3ccc(C#N)cc3O)nn2)C1.O=CO,BAO_0000221,B,,8.49,0
CHEMBL5427670,CCN1CCC[C@@H](Nc2ccc(-c3c(C)cc(C#N)cc3O)nn2)C1,BAO_0000221,B,,8.3,0
CHEMBL5416002,Cc1cc(C#N)cc(O)c1-c1ccc(N2CC[C@H]3CCN(C)C[C@H]32)nn1,BAO_0000221,B,,8.34,0
CHEMBL5397239,Cc1cc(N2CCC3CCN(C)CC32)nnc1-c1ccc(C#N)cc1O,BAO_0000221,B,,8.18,0
CHEMBL5400478,Cc1cc(N2CC[C@H]3CCN(C)C[C@H]32)nnc1-c1ccc(C#N)cc1O,BAO_0000221,B,,8.25,0
CHEMBL5421788,CCc1cc(N[C@@H]2CCCN(CC)C2)nnc1-c1ccc(C#N)cc1O,BAO_0000221,B,,8.0,0
CHEMBL5402572,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cccn12,BAO_0000219,B,,,0
CHEMBL5430001,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2ccc(-c3ccsc3)n12,BAO_0000219,B,,,0
CHEMBL5428311,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2ccc(-c3ccc(Cl)s3)n12,BAO_0000219,B,,,0
CHEMBL5431466,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc(NC3COC3)cn12,BAO_0000219,B,,,0
CHEMBL5399179,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc(Nc3ccccc3)cn12,BAO_0000219,B,,,0
CHEMBL5423276,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc3ccccc3n12,BAO_0000219,B,,,0
CHEMBL5397174,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc3cc(Cl)ccc3n12,BAO_0000219,B,,,0
CHEMBL5423365,O=C(CN1CCn2c(cc3sccc32)C1=O)NC1CCOCC1,BAO_0000219,B,,,0
CHEMBL5426386,O=C(CNC(=O)c1cc2sccc2[nH]1)NC1CCOCC1,BAO_0000219,B,,,0
CHEMBL5440048,CC(C)c1nn(Cc2nnc(C3CCOCC3)o2)c(=O)c2cc3sccc3n12,BAO_0000219,B,,,0
CHEMBL5416966,CC(C)c1nn(Cc2nnc(C3CCOCC3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,5.62,0
CHEMBL5396678,CC(C)c1nn(Cc2nnc(-c3cccnc3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,5.72,0
CHEMBL5416365,CC(C)c1nn(Cc2nnc(-c3cccnc3)[nH]2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,,0
CHEMBL5409648,CC(C)c1nn(Cc2nnc(C3CCC3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.43,0
CHEMBL5394543,CC(C)c1nn(Cc2nnc(C3CCCC3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.5,0
CHEMBL5440398,CC(C)c1nn(Cc2nnc(C3CCOC3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.43,0
CHEMBL5410520,CC(C)c1nn(Cc2nnc(C3CCCCC3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,5.72,0
CHEMBL5435864,CC(C)c1nn(Cc2nnc(-c3cccc(C#N)c3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.42,0
CHEMBL5395360,CC(C)c1nn(Cc2nnc(-c3cccc(F)c3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.37,0
CHEMBL5402114,CC(C)c1nn(Cc2nnc(-c3cccc(C(F)(F)F)c3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.01,0
CHEMBL5417766,COc1cccc(-c2nnc(Cn3nc(C(C)C)n4c(cc5sc(Cl)cc54)c3=O)o2)c1,BAO_0000219,B,,,0
CHEMBL5418228,Cc1cccc(-c2nnc(Cn3nc(C(C)C)n4c(cc5sc(Cl)cc54)c3=O)o2)c1,BAO_0000219,B,,,0
CHEMBL5412116,CC(C)c1nn(Cc2nnc(-c3cnccc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.3,0
CHEMBL5400305,CC(C)c1nn(Cc2nnc(-c3ncccc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.11,0
CHEMBL5409543,CC(C)c1nn(Cc2nnc(-c3ccncc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.16,0
CHEMBL5421181,CC(C)c1nn(Cc2nnc(-c3cccnc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.06,0
CHEMBL5439486,CC(C)c1nn(Cc2nnc(-c3cnccc3C(F)(F)F)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.44,0
CHEMBL5423301,CC(C)c1nn(Cc2nnc(-c3cncc(C(F)(F)F)c3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.17,0
CHEMBL5398591,CC(C)c1nn(Cc2nnc(-c3ccc(C(F)(F)F)nc3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.19,0
CHEMBL5432954,Cc1ccc(-c2nnc(Cn3nc(C(C)C)n4c(cc5sc(Cl)cc54)c3=O)o2)cn1,BAO_0000219,B,,6.36,0
CHEMBL5405616,CC(C)c1nn(Cc2nnc(-c3cnccn3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,5.65,0
CHEMBL5418225,CC(C)c1nn(Cc2nnc(-c3ccncn3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,5.91,0
CHEMBL5398744,CC(C)c1nn(Cc2nnc(-c3ccnc(Cl)n3)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.41,0
CHEMBL5439388,Cc1ccc(-c2nnc(Cn3nc(C(C)C)n4c(cc5sc(Cl)cc54)c3=O)o2)c(Cl)n1,BAO_0000219,B,,6.48,0
CHEMBL5420792,CC(C)c1nn(Cc2nnc(-c3ccc(F)nc3F)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.8,0
CHEMBL5401205,CC(C)c1nn(Cc2nnc(-c3cc(F)cnc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.3,0
CHEMBL5439591,CC(C)c1nn(Cc2nnc(-c3cc(C(F)(F)F)cnc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,5.75,0
CHEMBL5439097,CC(C)c1nn(Cc2nnc(-c3ccc(C(F)(F)F)nc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,6.5,0
CHEMBL5401149,CC(C)c1nn([C@H](C)c2nnc(-c3ccc(C(F)(F)F)nc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,,0
CHEMBL5433954,CC(C)c1nn([C@@H](C)c2nnc(-c3ccc(C(F)(F)F)nc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,,0
CHEMBL5410507,[2H]C([2H])(c1nnc(-c2ccc(C(F)(F)F)nc2Cl)o1)n1nc(C(C)C)n2c(cc3sc(Cl)cc32)c1=O,BAO_0000219,B,,6.55,0
CHEMBL5407220,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,7.3,0
CHEMBL5407220,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,7.43,0
CHEMBL5407220,CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc3sc(Cl)cc3n12,BAO_0000219,B,,,0
CHEMBL4780624,CCOC(=O)[C@@H](Cc1ncccn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,7.44,1
CHEMBL4795130,CCOC(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,5.8,1
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,BAO_0000219,B,,7.52,0
CHEMBL5408846,COC(=O)CN(C)C(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,,0
CHEMBL5407505,CCOC(=O)COC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,6.36,0
CHEMBL5408441,CCOC(=O)COC(=O)N(C)c1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,,0
CHEMBL5420131,CCOC(=O)CNC(=O)Oc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,,0
CHEMBL5424149,CCOC(=O)COC(=O)Nc1ccccc1C#N,BAO_0000219,B,,5.26,0
CHEMBL5426519,CCOC(=O)COC(=O)Nc1ccccc1C(C)C,BAO_0000219,B,,5.8,0
CHEMBL5433625,CCOC(=O)COC(=O)Nc1ccccc1C(F)(F)F,BAO_0000219,B,,,0
CHEMBL5416016,CCOC(=O)COC(=O)Nc1ccccc1OC(F)(F)F,BAO_0000219,B,,,0
CHEMBL5404989,CCOC(=O)COC(=O)Nc1cc(C)ccc1C,BAO_0000219,B,,6.01,0
CHEMBL5409945,CCOC(=O)COC(=O)Nc1cccc(C)c1C,BAO_0000219,B,,5.85,0
CHEMBL5420080,CCOC(=O)COC(=O)Nc1c(C)cccc1C,BAO_0000219,B,,6.03,0
CHEMBL5417052,CCOC(=O)COC(=O)Nc1c(C)cc(C)cc1C,BAO_0000219,B,,6.23,0
CHEMBL5436264,CCOC(=O)COC(=O)Nc1c(C)cccc1CC,BAO_0000219,B,,5.82,0
CHEMBL5427193,CCOC(=O)COC(=O)Nc1c(C)cccc1C(C)C,BAO_0000219,B,,6.36,0
CHEMBL5433230,CCOC(=O)COC(=O)Nc1c(C)cccc1C(C)(C)C,BAO_0000219,B,,5.5,0
CHEMBL5402869,CCOC(=O)COC(=O)Nc1c(CC)cccc1CC,BAO_0000219,B,,6.09,0
CHEMBL5422068,CCOC(=O)COC(=O)Nc1c(C(C)C)cccc1C(C)C,BAO_0000219,B,,5.0,0
CHEMBL5432654,CCOC(=O)COC(=O)Nc1c(Cl)cccc1Cl,BAO_0000219,B,,6.0,0
CHEMBL5406685,CCOC(=O)COC(=O)Nc1c(F)cccc1F,BAO_0000219,B,,5.72,0
CHEMBL5399814,CCOC(=O)C(Cn1cccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,7.64,0
CHEMBL5432079,CCOC(=O)C(Cn1cccn1)OC(=O)Nc1c(C)cccc1C,BAO_0000219,B,,6.72,0
CHEMBL5408252,CCOC(=O)C(Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.1,0
CHEMBL5440114,CCOC(=O)C(Cc1ncccn1)OC(=O)Nc1c(C)cccc1C,BAO_0000219,B,,6.57,0
CHEMBL5423220,CCOC(=O)C(Cc1cnccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,7.85,0
CHEMBL5438164,CCOC(=O)C(Cn1cc(C#N)cn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.7,0
CHEMBL5411537,CCOC(=O)C(Cn1cncn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,9.0,0
CHEMBL5408007,CC(C)OC(=O)[C@@H](Cn1cc(C#N)cn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,9.82,0
CHEMBL5423228,CC(C)OC(=O)[C@@H](Cn1cncn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,9.24,0
CHEMBL5403928,CC(C)OC(=O)[C@@H](Cc1cnccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,9.25,0
CHEMBL5427865,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)OC1CCCC1,BAO_0000219,B,,9.21,0
CHEMBL5397039,CC(C)OC(=O)[C@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,6.92,0
CHEMBL5409389,CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,9.49,0
CHEMBL5423530,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)O,BAO_0000219,B,,7.18,0
CHEMBL4780624,CCOC(=O)[C@@H](Cc1ncccn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,6.8,1
CHEMBL4795130,CCOC(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,4.54,0
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,BAO_0000221,B,,5.54,0
CHEMBL5408846,COC(=O)CN(C)C(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,,0
CHEMBL5407505,CCOC(=O)COC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,6.0,0
CHEMBL5408441,CCOC(=O)COC(=O)N(C)c1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,,0
CHEMBL5420131,CCOC(=O)CNC(=O)Oc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,,0
CHEMBL5424149,CCOC(=O)COC(=O)Nc1ccccc1C#N,BAO_0000221,B,,5.17,0
CHEMBL5426519,CCOC(=O)COC(=O)Nc1ccccc1C(C)C,BAO_0000221,B,,5.26,0
CHEMBL5433625,CCOC(=O)COC(=O)Nc1ccccc1C(F)(F)F,BAO_0000221,B,,,0
CHEMBL5416016,CCOC(=O)COC(=O)Nc1ccccc1OC(F)(F)F,BAO_0000221,B,,,0
CHEMBL5404989,CCOC(=O)COC(=O)Nc1cc(C)ccc1C,BAO_0000221,B,,5.54,0
CHEMBL5409945,CCOC(=O)COC(=O)Nc1cccc(C)c1C,BAO_0000221,B,,4.72,0
CHEMBL5420080,CCOC(=O)COC(=O)Nc1c(C)cccc1C,BAO_0000221,B,,5.96,0
CHEMBL5417052,CCOC(=O)COC(=O)Nc1c(C)cc(C)cc1C,BAO_0000221,B,,5.41,0
CHEMBL5436264,CCOC(=O)COC(=O)Nc1c(C)cccc1CC,BAO_0000221,B,,5.62,0
CHEMBL5427193,CCOC(=O)COC(=O)Nc1c(C)cccc1C(C)C,BAO_0000221,B,,5.89,0
CHEMBL5433230,CCOC(=O)COC(=O)Nc1c(C)cccc1C(C)(C)C,BAO_0000221,B,,4.72,0
CHEMBL5402869,CCOC(=O)COC(=O)Nc1c(CC)cccc1CC,BAO_0000221,B,,4.89,0
CHEMBL5422068,CCOC(=O)COC(=O)Nc1c(C(C)C)cccc1C(C)C,BAO_0000221,B,,,0
CHEMBL5432654,CCOC(=O)COC(=O)Nc1c(Cl)cccc1Cl,BAO_0000221,B,,5.04,0
CHEMBL5406685,CCOC(=O)COC(=O)Nc1c(F)cccc1F,BAO_0000221,B,,5.03,0
CHEMBL5399814,CCOC(=O)C(Cn1cccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,6.85,0
CHEMBL5432079,CCOC(=O)C(Cn1cccn1)OC(=O)Nc1c(C)cccc1C,BAO_0000221,B,,5.77,0
CHEMBL5408252,CCOC(=O)C(Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.38,0
CHEMBL5440114,CCOC(=O)C(Cc1ncccn1)OC(=O)Nc1c(C)cccc1C,BAO_0000221,B,,5.85,0
CHEMBL5423220,CCOC(=O)C(Cc1cnccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.7,0
CHEMBL5438164,CCOC(=O)C(Cn1cc(C#N)cn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.89,0
CHEMBL5411537,CCOC(=O)C(Cn1cncn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.64,0
CHEMBL5408007,CC(C)OC(=O)[C@@H](Cn1cc(C#N)cn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,8.3,0
CHEMBL5423228,CC(C)OC(=O)[C@@H](Cn1cncn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,7.89,0
CHEMBL5403928,CC(C)OC(=O)[C@@H](Cc1cnccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,8.22,0
CHEMBL5427865,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)OC1CCCC1,BAO_0000221,B,,7.48,0
CHEMBL5397039,CC(C)OC(=O)[C@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,,0
CHEMBL5409389,CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000221,B,,8.15,0
CHEMBL5423530,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)O,BAO_0000221,B,,5.33,0
CHEMBL4780624,CCOC(=O)[C@@H](Cc1ncccn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,7.48,1
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,BAO_0000219,B,,7.55,0
CHEMBL5409389,CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.68,0
CHEMBL5421905,CC(C)[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.13,0
CHEMBL5422387,Nc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1,BAO_0000219,B,,8.48,0
CHEMBL5436366,Nc1ccc(S(=O)(=O)N2Cc3ccccc3C[C@H]2C(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1,BAO_0000219,B,,8.27,0
CHEMBL5399888,CC(C)(O)c1ccoc1S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.09,0
CHEMBL5420940,O=C(Nc1c2c(cc3c1CCO3)CCC2)NS(=O)(=O)c1ccn(C2CC2)n1,BAO_0000219,B,,,0
CHEMBL5433446,CN(C)C/C=C/S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)C=CC2,BAO_0000219,B,,8.44,0
CHEMBL5413125,CC(C)(N)/C=C/[S+]([O-])(=NC#N)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,7.92,0
CHEMBL5402615,CN(C)C/C=C/S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,BAO_0000219,B,,8.49,0
CHEMBL5423176,CC1(C)CCc2c1cc1c(c2NC(=O)NS(=O)(=O)c2ccnn2CCCB(O)O)CCC1,BAO_0000219,B,,,0
CHEMBL5403132,O=C(Nc1c(C2CC2)ccc2c1CCC2)NS(=O)(=O)c1cc2c(o1)C1CCN(CC1)C2,BAO_0000221,B,,,0
CHEMBL5400639,CN(C)S(=O)(=O)NC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,BAO_0000219,B,,7.3,1
CHEMBL5414746,Cc1cc2c(c(NC(=O)N[S+](=N)([O-])c3ccccc3)c1-c1ccnc(OC3CCN(C)CC3)c1)CCC2,BAO_0000219,B,,,0
CHEMBL5427924,Cc1cc2c(c(NC(=O)NS(=O)(=O)c3cc(C(C)(C)O)co3)c1-c1ccnc(OC3CCN(C)CC3)c1)CCC2,BAO_0000219,B,,,0
CHEMBL5417865,CC(C)c1cc(F)cc(C(C)C)c1NC(=O)N=[S+](N)([O-])c1ccc2ccccc2c1,BAO_0000219,B,,,0
CHEMBL5409429,CC(C)c1cc(F)cc(C(C)C)c1NC(=O)N=[S+](N)([O-])c1ccccc1-c1ccccc1,BAO_0000219,B,,,0
CHEMBL5434150,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCC(S(=O)(=O)N(C)C)CC2)co1,BAO_0000219,B,,8.07,0
CHEMBL5434609,C[C@H](O)Cn1cc(F)c([S+](N)([O-])=NC(=O)Nc2c3c(nc4c2CCC42CC2)CCC3)n1,BAO_0000219,B,,8.33,0
CHEMBL5424110,N[S+]([O-])(=NC(=O)Nc1c2c(nc(C3CC3)c1C1CC1)CCC2)c1nn(C2CC2)cc1F,BAO_0000219,B,,7.37,0
CHEMBL5409875,N[S+]([O-])(=NC(=O)Nc1c2c(nc(C(F)(F)F)c1C1CC1)CCC2)c1nn(C2CC2)cc1F,BAO_0000219,B,,7.39,0
CHEMBL5416031,Cc1nc(C(C)C)c(NC(=O)NS(=O)(=O)c2cc(C(C)(C)O)co2)n1-c1ccncc1,BAO_0000219,B,,,0
CHEMBL5420448,Cc1cc(Br)cc(C)c1-n1cc2c(=O)[nH]c(NCC(C)C)nc2n1,BAO_0000219,B,,8.52,0
CHEMBL5405701,Cc1cc(Br)cc(C)c1-n1cc2c(=O)[nH]c(N3C=COCC3)nc2n1,BAO_0000219,B,,8.52,0
CHEMBL5422571,O=C(CN1CC2(CC2)c2cc(Br)ccc2C1=O)Nc1ncc(F)cn1,BAO_0000219,B,,7.09,0
CHEMBL5421060,C[C@]1(O)C[C@@H](NC(=O)CN2C[C@@]3(C[C@@H]3F)c3cc(I)ccc3C2=O)C1,BAO_0000219,B,,8.52,0
CHEMBL5414825,CC(C)c1cc(-c2ccc3c(c2)OC(F)(F)O3)cc(C(C)C)c1CC(=O)NS(=O)(=O)c1sc(C(C)(C)O)nc1CO,BAO_0000219,B,,8.1,0
CHEMBL5410313,CC(C)c1cc(C#N)c(F)c(C(C)C)c1CC(=O)NS(=O)(=O)c1sc(C(C)(C)O)nc1CCO,BAO_0000219,B,,6.7,0
CHEMBL5427989,CC(C)c1cc(-c2cccc3ccccc23)cc(C(C)C)c1CC(=O)NS(=O)(=O)c1ccc(CN(C)C)cc1,BAO_0000219,B,,7.4,0
